縣市,選舉區,姓名,號次,性別,出生年月日,年齡,推薦之政黨,當選次數(1998-2018),2018當選,議員照片,政治家族,涉案紀錄,吹哨者的涉案紀錄,政治工作,其他
台中市,5,周永鴻,3,男,1973-12-05T00:00:00Z,49,民主進步黨,1,y,y,無,無,無,"2018年當選議員
曾任1屆議員
曾任台中民政局局長
曾任立委高志鵬國會辦公室主任
曾任台灣智庫民調中心主任",無
台中市,5,羅永珍,8,女,1952-08-27T00:00:00Z,70,中國國民黨,5,y,y,無,無,無,"2018年當選議員
曾任5屆議員
曾任1屆神岡鄉鄉長、2屆豐洲村村長",無
台中市,5,蕭隆澤,2,男,1960-04-26T00:00:00Z,62,民主進步黨,4,y,y,無,無,無,"2018年當選議員
曾任4屆議員
曾任潭子鄉鄉長、鄉公所主秘、甘蔗村村長",無
台中市,5,黃威堯,1,男,1978-03-18T00:00:00Z,44,無,0,n,y,無,無,無,無,無
台中市,5,徐瑄灃,4,女,1988-09-16T00:00:00Z,34,無,1,y,y,無,無,無,"2018年當選議員
曾任1屆議員
曾任黃復興黨部黃國安支黨部委員兼法律顧問",台灣籍中國律師
台中市,5,賴朝國,9,男,1963-11-10T00:00:00Z,59,中國國民黨,4,y,y,無,無,無,"2018年當選議員
曾任4屆議員
曾任鄉民代表
曾任國民黨潭子區黨部主委",無
台中市,5,黃郁芩,10,女,1981-01-06T00:00:00Z,41,小民參政歐巴桑聯盟,0,n,y,無,無,無,無,無
台中市,5,鄭勁節,6,男,1995-11-23T00:00:00Z,27,時代力量,0,n,y,無,無,無,時代力量台中市黨部潭雅神區主任,無
台中市,5,邢振華,7,男,1968-03-16T00:00:00Z,54,無,0,n,n,無,無,無,無,苦茶油業者
台中市,6,曾崇芳,7,男,1969-06-06T00:00:00Z,53,無,0,n,n,無,無,無,無,台中市診所協會理事長
台中市,6,林祈烽,3,男,1973-06-03T00:00:00Z,49,民主進步黨,1,y,y,無,無,無,"2018年當選議員
曾任1屆議員
曾任立委張廖萬堅服務處主任
曾任民進黨台中市黨部執委/評委、全國黨代表",無
台中市,6,陳淑華,4,女,1970-12-23T00:00:00Z,52,民主進步黨,5,y,y,無,無,無,"2018年當選議員
曾任5屆議員
曾任民進黨中執委",無
台中市,6,張廖乃綸,5,女,1978-10-01T00:00:00Z,44,中國國民黨,5,y,y,父親是前議長、副議長、台中市魚市場及果菜市場董事長張廖貴專,無,無,"2018年當選議員
曾任5屆議員
曾任台中市政府婦女權益促進會委員
曾任議長張廖貴專特助",無
台中市,6,張仲翹,8,男,1982-01-18T00:00:00Z,40,台灣民眾黨,0,n,y,無,無,無,曾任民眾黨台中市黨部代理主委、西屯區主任,無
台中市,6,楊大鋐,6,男,1986-06-17T00:00:00Z,36,中國國民黨,0,n,y,父親是5屆議員楊正中,無,無,曾任議員楊正中服務處副主任、執行長,無
台中市,6,黃馨慧,2,女,1956-11-27T00:00:00Z,66,中國國民黨,6,y,y,弟弟是曾任立委的黃顯洲,無,無,"2018年當選議員
曾任6屆議員
國民黨中央委員
國民黨台中市黨部副主委",無
台中市,6,羅東霖,1,男,1959-10-21T00:00:00Z,63,無,0,n,y,無,無,無,無,因違紀參選遭民進黨開除黨籍
台中市,7,洪鑫任,6,男,1988-11-13T00:00:00Z,34,台灣民眾黨,0,n,y,無,無,無,曾任民眾黨台中市黨部南屯區主任,無
台中市,7,劉士州,5,男,1962-09-07T00:00:00Z,60,中國國民黨,5,y,y,無,無,無,"2018年當選議員
曾任5屆議員
曾任立委、議員秘書",無
台中市,7,何坤鑫,2,男,1968-06-10T00:00:00Z,54,無,0,n,y,無,無,無,曾任台灣民眾黨台中市黨部南屯區主任,無
台中市,7,張耀中,3,男,1961-12-04T00:00:00Z,61,民主進步黨,4,y,y,無,無,無,"2018年當選議員
曾任4屆議員",曾是快樂聯播網FM89.5政論節目主持人
台中市,7,何文海,4,男,1958-08-16T00:00:00Z,64,民主進步黨,5,y,y,無,無,無,"2018年當選議員
曾任5屆議員
曾任民進黨中執委
曾任民進黨全國黨代表",樁腳曾買票，在二審遭判刑3個月
台中市,7,吳佩芸,1,女,1992-04-10T00:00:00Z,30,時代力量,0,n,y,無,無,無,"曾任時代力量南屯區主任
曾任時代力量台中黨部副執行長",曾是藥師
台中市,7,朱暖英,7,女,1965-11-30T00:00:00Z,57,中國國民黨,3,y,y,丈夫是台中市民政局局長、民政處處長、3屆議員王秋冬,無,無,"2018年當選議員
曾任3屆議員
曾任國民黨全國黨代表
曾任議員王秋冬服務處執行長",無
台中市,8,段體佩,11,男,1964-02-21T00:00:00Z,58,無,0,n,y,無,無,無,無,無
台中市,8,楊欣怡,12,女,1982-01-20T00:00:00Z,40,台灣基進,0,n,y,無,無,無,曾代表歐巴桑聯盟參選市議員,曾參與台中市北屯區三光巷（長安新村）保留活化運動
台中市,8,蔡雅玲,10,女,1977-03-21T00:00:00Z,45,民主進步黨,4,n,y,父親是多屆北屯區三光里里長蔡水羅,無,無,"曾任4屆議員
曾任立委蔡明憲國會助理",無
台中市,8,邱于珊,5,女,1962-02-25T00:00:00Z,60,台灣民眾黨,0,n,y,無,無,無,"曾任親民黨台中市服務處副處長
曾代表親民黨參選台中市議員
曾任民眾黨台中市黨部北屯區主任",曾任台灣區觀光協會聯合會秘書長
台中市,8,李文基,4,男,1971-11-07T00:00:00Z,51,無,0,n,y,無,無,無,曾任2屆北屯區平興里里長,無
台中市,8,謝家宜,6,女,1980-08-29T00:00:00Z,42,民主進步黨,0,n,y,父親是2屆立委、4屆議員謝明源,無,無,議員謝明源服務處主任,無
台中市,8,彭振芳,7,男,1964-05-20T00:00:00Z,58,前進黨,0,n,n,無,無,無,無,無
台中市,8,賴順仁,9,男,1969-04-25T00:00:00Z,53,中國國民黨,6,y,y,"父親是前省議員賴誠吉
祖父是前議員賴清海",無,無,"2018年當選議員
曾任6屆議員
曾任國民黨台中市黨部副主委",無
台中市,8,曾朝榮,3,男,1961-07-10T00:00:00Z,61,民主進步黨,5,y,y,"外甥是立委莊競程
哥哥是大坑里長曾朝煌",無,無,"2018年當選議員
曾任5屆議員
曾任民進黨台中市黨部主委",無
台中市,8,沈佑蓮,1,女,1959-09-28T00:00:00Z,63,中國國民黨,5,y,y,姊姊是6屆立委沈智慧,無,無,"2018年當選議員
曾任5屆議員",曾是護理師
台中市,8,黃健豪,8,男,1988-06-13T00:00:00Z,34,中國國民黨,1,y,y,無,無,無,"2018年當選議員
曾任1屆議員
曾任國民黨青年團總團長、新媒體部主任、中常委、發言人
曾任經濟部秘書室專員",無
台中市,8,陳成添,2,男,1963-06-20T00:00:00Z,59,中國國民黨,4,y,y,無,無,無,"2018年當選議員
曾任4屆議員
曾任3屆后庄里里長",無
台中市,9,陳俞融,5,女,1990-10-04T00:00:00Z,32,民主進步黨,0,n,y,"母親是前台中市市長、美麗島事件受難者張溫鷹
父親是前民進黨台中市黨部主委陳文憲
祖父是前台中市長陳端堂
曾祖父是前省議員陳彩龍
曾祖母是前議員陳秋阿慎",無,無,曾任民主進步黨中央黨部國際事務部副主任、台中市黨部執行委員,無
台中市,9,賴佳微,2,女,1982-06-04T00:00:00Z,40,民主進步黨,4,y,y,父親是2屆議員、前民進黨台中市黨部執行長賴穎鋌,無,無,"2018年當選議員
曾任4屆議員
曾任民進黨台中市黨部評議委員
曾任議員賴穎鋌服務處主任",無
台中市,9,陳文政,3,男,1974-11-05T00:00:00Z,48,中國國民黨,1,y,y,岳父是前台中市議會副議長陳天汶,無,無,"2018年當選議員
曾任1屆議員
曾任副議長陳天汶辦公室秘書
曾任台中市黃國柱黨部委員",無
台中市,9,林欣德,4,男,1976-12-20T00:00:00Z,46,台灣民眾黨,0,n,y,無,無,無,曾任台灣民眾黨台中市黨部北區主任,無
台中市,9,陳政顯,1,男,1963-06-30T00:00:00Z,59,中國國民黨,2,y,y,無,無,無,"2018年當選議員
曾任2屆議員
曾任議員陳有江服務處主任",無
台中市,10,黃守達,3,男,1988-10-13T00:00:00Z,34,民主進步黨,1,y,y,無,無,無,"2018年當選議員
曾任1屆議員
曾任台北市議長吳思瑤助理
曾任立委黃國書服務處執行長
曾任民進黨青年發展部主任",無
台中市,10,許瑞宏,7,男,1974-06-05T00:00:00Z,48,台灣民眾黨,0,n,y,無,無,無,無,為餐廳老闆
台中市,10,江肇國,4,男,1977-11-01T00:00:00Z,45,民主進步黨,2,y,y,父親是前議員江正吉,無,無,"2018年當選議員
曾任2屆議員
曾任立委陳其邁辦公室主任
曾任立委林佳龍辦公室文宣部副主任
民進黨立法院黨團法案助理",母親是蔡英文的隨扈
台中市,10,紀文清,1,男,1952-09-17T00:00:00Z,70,無,0,n,y,無,無,無,無,無
台中市,10,黃敬傑,5,男,1990-08-24T00:00:00Z,32,無,0,n,n,無,無,無,無,無
台中市,10,張彥彤,6,男,1986-08-22T00:00:00Z,36,中國國民黨,1,y,y,"父親是7屆議員、副議長、議長張宏年
祖父是前副議長、台中市張派代表人物張光儀，同一輩的還有前台中市長張啟仲、新光醫院前副院長黃芳彥的母親張愛信",無,無,"2018年當選議員
曾任1屆議員
曾任議員張宏年服務處執行長
曾任國民黨青年團分團長",無
台中市,10,林京玲,2,女,1990-08-01T00:00:00Z,32,無,0,n,y,母親是前國民黨中常委柯貞竹,無,無,曾任2屆台中市西區公民里里長,無
台中市,11,翁俊楠,4,男,1968-01-01T00:00:00Z,54,無,0,n,y,無,無,無,"曾任台中市政府市政顧問
曾任林佳龍立委時期特助",因違紀參選遭民進黨開除黨籍
台中市,11,羅廷瑋,6,男,1989-11-22T00:00:00Z,33,中國國民黨,1,y,y,無,無,無,"2018年當選議員
曾任1屆議員
曾任南區工學里里長
曾任議員陳天汶秘書",無
台中市,11,鄭功進,11,男,1961-03-06T00:00:00Z,61,民主進步黨,4,y,y,無,無,無,"2018年當選議員
曾任4屆議員
曾任振興里里長",無
台中市,11,何昆霖,1,男,1984-01-17T00:00:00Z,38,民主進步黨,0,n,y,"父親是7屆議員何敏誠
叔叔是前立委何敏豪
祖父是民進黨大老、前議員何春木",無,無,無,無
台中市,11,陳雅惠,8,女,1980-04-23T00:00:00Z,42,民主進步黨,0,n,y,"母親是3屆議員邱素貞
父親是前國光里長陳仁榮",無,無,曾任國光里里長,無
台中市,11,李中,7,男,1959-07-20T00:00:00Z,63,中國國民黨,5,y,y,無,無,無,"2018年當選議員
曾任5屆議員",台中市建築開發公會總幹事
台中市,11,張鈺偵,2,女,1983-01-11T00:00:00Z,39,"小民參政歐巴
 桑聯盟",0,n,y,無,無,無,無,大腳小腳親子共學團助教
台中市,11,林霈涵,10,女,1964-12-25T00:00:00Z,58,中國國民黨,2,n,y,"母親是3屆議員林張久美
妹妹是2屆議員林佩樂",無,無,"曾任議員林張久美、林佩樂特助
曾任2屆議員",無
台中市,11,林俊凱,9,男,1994-01-14T00:00:00Z,28,台灣民眾黨,0,n,y,無,無,無,曾任台中市青諮委,現職警察
台中市,11,徐小媚,3,女,1979-07-13T00:00:00Z,43,時代力量,0,n,y,無,無,無,無,無
台中市,11,林文仲,5,男,1970-10-04T00:00:00Z,52,無,0,n,y,無,無,無,曾任東英里里長,無
台中市,12,黃佳恬,7,女,1980-09-22T00:00:00Z,42,中國國民黨,0,n,y,母親是4屆議員李麗華,無,無,曾任議員李麗華服務處主任,無
台中市,12,林宜蓁,4,女,1996-12-31T00:00:00Z,26,台灣基進,0,n,y,無,無,無,無,無
台中市,12,賴義鍠,3,男,1967-04-24T00:00:00Z,55,中國國民黨,4,y,y,無,無,無,"2018年當選議員
曾任4屆議員",無
台中市,12,葉諾凡,5,男,1982-05-17T00:00:00Z,40,台灣民眾黨,0,n,y,無,無,無,曾為議員林碧秀助理,曾為歌手、演員
台中市,12,張玉嬿,1,女,1981-04-17T00:00:00Z,41,民主進步黨,2,y,y,無,無,無,"2018年當選議員
曾任2屆議員
曾任議員黃秀珠服務處主任
曾任民進黨台中市黨部執委
曾任立委蔡其昌市政辦公室秘書
曾任何欣純、簡肇棟助理",無
台中市,12,蔡耀頡,6,男,1990-07-18T00:00:00Z,32,民主進步黨,1,y,y,無,無,無,"2018年當選議員
曾任1屆議員
曾任議員何明杰服務處執行長
曾任林佳龍市長室秘書、立委服務處特助",無
台中市,12,吳吉森,2,男,1957-03-01T00:00:00Z,65,無,0,n,y,無,無,無,"台中市清水地政事務所主任
曾任台中市東勢地政事務所主任
曾任台中市民政局專員",無
台中市,13,江和樹,7,男,1981-02-01T00:00:00Z,41,台灣民眾黨,0,n,y,無,無,無,"現任大里區立德里長
現任民眾黨中央委員",無
台中市,13,林子傑,11,男,1969-07-29T00:00:00Z,53,無,0,n,y,無,無,無,無,為參選議員退出國民黨
台中市,13,張滄沂,8,男,1959-12-24T00:00:00Z,63,無,6,y,y,無,無,無,"2018年當選議員
曾任6屆議員
曾任大里市民代表",無
台中市,13,段中仁,5,男,1988-05-21T00:00:00Z,34,無,0,n,y,父親是5屆議員段緯宇,無,無,曾任台中市政府民政局專員,無
台中市,13,林德宇,6,男,1979-02-13T00:00:00Z,43,民主進步黨,1,y,y,無,無,無,"2018年當選議員
曾任1屆議員
曾任立法院副院長蔡其昌助理
曾任彰化縣政府新聞處長
曾任民進黨台中市黨部執行長",無
台中市,13,張芬郁,2,女,1958-07-21T00:00:00Z,64,民主進步黨,1,n,y,丈夫是2屆立委簡肇棟,無,無,"曾任1屆議員
曾任立委簡肇棟服務處助理
曾任民進黨全國黨代表",無
台中市,13,李天生,14,男,1961-07-25T00:00:00Z,61,民主進步黨,4,y,y,無,無,無,"2018年當選議員
曾任4屆議員
曾任台中政府服務中心主任",無
台中市,13,蘇柏興,9,男,1973-09-27T00:00:00Z,49,中國國民黨,2,y,y,父親是前大里市代會主席蘇文哲,無,無,"2018年當選議員
曾任2屆議員
曾任大里市民代表會副主席",無
台中市,13,鄭伯其,12,男,1978-10-27T00:00:00Z,44,中國國民黨,0,n,y,無,"擔任立委候選人江連福工作人員，在造勢活動與現場另一候選人吳富貴工作人員發生衝突。犯傷害罪遭判刑5月確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty%3DJD%26id%3DTCDM%252c94%252c%25e6%2598%2593%252c1146%252c20051005%252c2%26ot%3Din&sa=D&source=editors&ust=1666263236697023&usg=AOvVaw0i-HK8Slr5m1b_PwnMxez8]
販售假壯陽藥賺取差價牟利，違反藥事法販賣偽藥罪，遭判刑5月確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty%3DJD%26id%3DTCDM%252c101%252c%25e8%25a8%25b4%252c1245%252c20120712%252c1%26ot%3Din&sa=D&source=editors&ust=1666263236696418&usg=AOvVaw261nhvxelJlWZngZTx5MLn]
製作假病歷向健保局申請費用，犯詐欺取財罪，遭判刑1年6月，緩刑3年確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty%3DJD%26id%3DTCDM%252c109%252c%25e8%25a8%25b4%252c368%252c20200708%252c1%26ot%3Din&sa=D&source=editors&ust=1666263236695813&usg=AOvVaw25gAWuQM4TPsvQqmD6FS1F]","擔任立法委員候選人江連福工作人員期間，在造勢宣傳活動中與現場另一候選人吳富貴工作人員發生言語衝突，鄭伯其欲衝上吳富貴宣傳車過程中，適時吳富貴配偶正由宣傳車車後之階梯甫登上宣傳車之車斗內，鄭伯其基於傷害之犯意，先以手由後推擠其後背，致其重心不穩頭部撞及宣傳車後跌倒，再以腳踢其之腿部一下，致其受有頭部外傷及腦震盪、胸部挫傷、左髖及大腿、小腿挫傷等傷害。犯傷害罪遭判刑5月確定。[https://www.google.com/url?q=https://law.judicial.gov.tw/FJUD/data.aspx?ty%3DJD%26id%3DTCDM%252c94%252c%25e6%2598%2593%252c1146%252c20051005%252c2%26ot%3Din&sa=D&source=editors&ust=1666263236697023&usg=AOvVaw0i-HK8Slr5m1b_PwnMxez8]
 以每片10顆400元購入5,000顆含「Sildenafil」西藥成分之不明壯陽膠囊後，明知其為偽藥，以每片10顆500元之價格，販賣不詳數量之上開膠囊予他人賺取差價牟利，違反藥事法販賣偽藥罪，遭判刑5月確定。[https://www.google.com/url?q=https://law.judicial.gov.tw/FJUD/data.aspx?ty%3DJD%26id%3DTCDM%252c101%252c%25e8%25a8%25b4%252c1245%252c20120712%252c1%26ot%3Din&sa=D&source=editors&ust=1666263236696418&usg=AOvVaw261nhvxelJlWZngZTx5MLn]
 鄭伯其等3人合夥開設藥局、診所，由醫師製作虛偽不實之病歷表，並據此開立不實之全民健康保險門診交付處方箋，鄭伯其再製作不實申報資料，向健保署申請健保藥費、藥事服務費等2萬9565元費用，犯詐欺取財罪，遭判刑1年6月，緩刑3年確定。[https://www.google.com/url?q=https://law.judicial.gov.tw/FJUD/data.aspx?ty%3DJD%26id%3DTCDM%252c109%252c%25e8%25a8%25b4%252c368%252c20200708%252c1%26ot%3Din&sa=D&source=editors&ust=1666263236695813&usg=AOvVaw25gAWuQM4TPsvQqmD6FS1F]","立仁里里長
曾任國民黨台中市黨部發言人
曾任立委江連福特助
曾任大里市市民代表",無
台中市,13,林碧秀,1,女,1955-08-18T00:00:00Z,67,中國國民黨,5,y,y,無,無,無,"2018年當選議員
曾任5屆議員
曾任大里鄉民代表、市民代表",無
台中市,13,薛安琪,3,女,1980-08-01T00:00:00Z,42,"小民參政歐巴
 桑聯盟",0,n,y,無,無,無,無,"曾任大腳小腳親子共學中區領隊
親職教育工作者"
台中市,13,鄒明諺,10,男,1995-03-20T00:00:00Z,27,時代力量,0,n,y,無,無,無,"時代力量大里霧峰區主任
曾任議員李中助理",無
台中市,13,陳裕承,13,男,1968-03-19T00:00:00Z,54,無,0,n,y,無,無,無,無,曾任霧峰區農會理事長、代表
台中市,13,楊偉浚,4,男,1990-10-21T00:00:00Z,32,無,0,n,y,無,無,無,曾任霧峰區中正里里長,曾任霧峰區阿罩霧福德祠、七府朝天宮主委
台中市,14,吳振嘉,1,男,1970-08-29T00:00:00Z,52,中國國民黨,0,n,y,無,無,無,"福隆里里長
曾任立委徐中雄、江啓臣、吳耀寬、林耀興助理",無
台中市,14,徐煊博,4,男,1990-11-01T00:00:00Z,32,台灣基進,0,n,y,無,無,無,無,從事科技教育
台中市,14,蔡成圭,3,男,1960-02-22T00:00:00Z,62,民主進步黨,4,y,y,無,無,無,"2018年當選議員
曾任4屆議員",無
台中市,14,賴裕銘,2,男,1966-02-20T00:00:00Z,56,無,0,n,y,無,無,無,"曾任議員陳萬通服務處主任
曾任3屆東勢鎮鎮民代表",曾任東勢區農會理事、監事
台中市,14,冉齡軒,5,女,1966-10-23T00:00:00Z,56,無,2,y,y,無,涉嫌詐領助理費148萬元，2022年2月遭羈押禁見，4月依違反《貪污治罪條例》遭起訴。[https://udn.com/news/story/7321/6241122?from=udn-ch1_breaknews-1-0-news],涉嫌詐領助理費148萬元，2022年2月遭羈押禁見，4月依違反《貪污治罪條例》遭到起訴。[https://udn.com/news/story/7321/6241122?from=udn-ch1_breaknews-1-0-news],"2018年當選議員
曾任2屆議員
曾任國民黨中評委",涉詐領助理費遭貪污罪起訴後退出國民黨
台中市,15,黃仁,4,男,1962-04-13T00:00:00Z,60,中國國民黨,2,y,y,無,"犯散播謠言意圖使人不當選，遭判刑1年確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCHM%2c102%2c%e9%81%b8%e4%b8%8a%e6%9b%b4(%e4%b8%80)%2c19%2c20130606%2c1]
餐敘期間犯妨害名譽，遭判刑4月，減為有期徒刑2月。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDM,96%2c%e6%98%93%2c2091%2c20070816%2c1]
因妨害投票案件，遭判有期徒刑1年，減為有期徒刑6月確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDM%2c100%2c%e8%a8%b4%2c1527%2c20120531%2c1]","犯散播謠言意圖使人不當選，遭判刑1年確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCHM%2c102%2c%e9%81%b8%e4%b8%8a%e6%9b%b4(%e4%b8%80)%2c19%2c20130606%2c1]
 餐敘期間犯妨害名譽，遭判刑4月，減為有期徒刑2月。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDM,96%2c%e6%98%93%2c2091%2c20070816%2c1]
 因妨害投票案件，遭判有期徒刑1年，減為有期徒刑6月確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDM%2c100%2c%e8%a8%b4%2c1527%2c20120531%2c1]","2018年當選議員
曾任2屆議員
國民黨台中市黨部原住民族工作委員會會長",曾遞補當選後因為涉及幽靈人口案件因而當選無效，撤銷議員資格
